projeto_id,projeto_nome,projeto_setor,projeto_macrossetor,projeto_impacto,projeto_status,projeto_alcance-geografico,projeto_publico-alvo,proponente_id,proponente_nome,proponente_empresa,proponente_atuacao,proponente_cargo,avaliador_id,avaliador_nome,avaliador_empresa,avaliador_atuacao,avaliador_cargo,avaliacao
991,ElectricFleet,Transporte Elétrico,Transporte e Tecnologia,"Ambiental, Econômico",Em andamento,Local,Consumidores,991,Erisson Macena Madureira Bensaúde,Interfaith Youth Core,Diálogo Inter-religioso,CMO,1272,Cledison Nobre Fernandes,Google,Tecnologia e inovação,Embaixador,1
991,ElectricFleet,Transporte Elétrico,Transporte e Tecnologia,"Ambiental, Econômico",Em andamento,Local,Consumidores,991,Erisson Macena Madureira Bensaúde,Interfaith Youth Core,Diálogo Inter-religioso,CMO,1322,Alriane Brasil Mourato Bulhões,UNESCO,Educação,CCO,1
992,Parceria com ONGs para Preservação de Habitats de Animais Silvestres,Sustentabilidade,Sustentabilidade,Ambiental,Em andamento,Local,Funcionários e Empresas,992,Ofelia Póvoas Balsemão,Project HOPE,Saúde e Assistência Humanitária,CEO,67,Darliane Durão Mondragão,Sotheby's,Arte e Leilões,COO,4
992,Parceria com ONGs para Preservação de Habitats de Animais Silvestres,Sustentabilidade,Sustentabilidade,Ambiental,Em andamento,Local,Funcionários e Empresas,992,Ofelia Póvoas Balsemão,Project HOPE,Saúde e Assistência Humanitária,CEO,168,Nelsino França Cesário Botica,Tesla,Transporte,CFO,4
992,Parceria com ONGs para Preservação de Habitats de Animais Silvestres,Sustentabilidade,Sustentabilidade,Ambiental,Em andamento,Local,Funcionários e Empresas,992,Ofelia Póvoas Balsemão,Project HOPE,Saúde e Assistência Humanitária,CEO,396,Wiliane Rebocho Costa Nascimento,Google,Tecnologia,CLO,4
992,Parceria com ONGs para Preservação de Habitats de Animais Silvestres,Sustentabilidade,Sustentabilidade,Ambiental,Em andamento,Local,Funcionários e Empresas,992,Ofelia Póvoas Balsemão,Project HOPE,Saúde e Assistência Humanitária,CEO,1073,Nersina Norões Telinhos,UNICEF,Assistência humanitária,CHRO,4
993,Sabin Inclusivo: Promovendo a Ascensão Profissional de Lideranças Pretas,Social,Serviços Sociais,Social,Em andamento,Local,"Consumidores, Empresas e Governo",993,Ailto Ferraço,Project HOPE,Saúde e Assistência Humanitária,CTO,104,Silesia Estrada,Organovo,Biotecnologia,CMO,1
993,Sabin Inclusivo: Promovendo a Ascensão Profissional de Lideranças Pretas,Social,Serviços Sociais,Social,Em andamento,Local,"Consumidores, Empresas e Governo",993,Ailto Ferraço,Project HOPE,Saúde e Assistência Humanitária,CTO,478,Severine Gois Milheirão Lamenha,Coursera,Educação e Tecnologia,CCO,5
993,Sabin Inclusivo: Promovendo a Ascensão Profissional de Lideranças Pretas,Social,Serviços Sociais,Social,Em andamento,Local,"Consumidores, Empresas e Governo",993,Ailto Ferraço,Project HOPE,Saúde e Assistência Humanitária,CTO,1122,Odicelia Faleiro Chaves,Johnson & Johnson,Farmacêutica,CFO,5
993,Sabin Inclusivo: Promovendo a Ascensão Profissional de Lideranças Pretas,Social,Serviços Sociais,Social,Em andamento,Local,"Consumidores, Empresas e Governo",993,Ailto Ferraço,Project HOPE,Saúde e Assistência Humanitária,CTO,1154,Zeziel Sandinha Mata,World Health Organization,Saúde,CIO,1
993,Sabin Inclusivo: Promovendo a Ascensão Profissional de Lideranças Pretas,Social,Serviços Sociais,Social,Em andamento,Local,"Consumidores, Empresas e Governo",993,Ailto Ferraço,Project HOPE,Saúde e Assistência Humanitária,CTO,1216,Deneide Rua Goulart Rijo,Monsanto,Agricultura,CMO,5
993,Sabin Inclusivo: Promovendo a Ascensão Profissional de Lideranças Pretas,Social,Serviços Sociais,Social,Em andamento,Local,"Consumidores, Empresas e Governo",993,Ailto Ferraço,Project HOPE,Saúde e Assistência Humanitária,CTO,1308,Suzelia Condorcet Lalanda Úria,Google,Saúde e bem-estar,CHRO,5
994,Proyecto Esperanza+,Social,Serviços Sociais,Social,Em planejamento,Local,"Consumidores, Empresas e Governo",994,Nobuko Lalanda Café,WWF,Conservação Ambiental,CFO,462,Crisante Paz,WWF,Conservação Ambiental,CEO,5
994,Proyecto Esperanza+,Social,Serviços Sociais,Social,Em planejamento,Local,"Consumidores, Empresas e Governo",994,Nobuko Lalanda Café,WWF,Conservação Ambiental,CFO,474,Anieli Belmonte,WWF,Conservação Ambiental,CHRO,5
994,Proyecto Esperanza+,Social,Serviços Sociais,Social,Em planejamento,Local,"Consumidores, Empresas e Governo",994,Nobuko Lalanda Café,WWF,Conservação Ambiental,CFO,520,Dilson Lousada Covinha,UNESCO,Educação e Cultura,CTO,5
994,Proyecto Esperanza+,Social,Serviços Sociais,Social,Em planejamento,Local,"Consumidores, Empresas e Governo",994,Nobuko Lalanda Café,WWF,Conservação Ambiental,CFO,536,Lailce Bernardes Caminha Carvalheiro,Tesla,Tecnologia Automotiva,CMO,5
994,Proyecto Esperanza+,Social,Serviços Sociais,Social,Em planejamento,Local,"Consumidores, Empresas e Governo",994,Nobuko Lalanda Café,WWF,Conservação Ambiental,CFO,765,Wambaster Roçadas Noleto Coronel,Google,Tecnologia,CMO,5
994,Proyecto Esperanza+,Social,Serviços Sociais,Social,Em planejamento,Local,"Consumidores, Empresas e Governo",994,Nobuko Lalanda Café,WWF,Conservação Ambiental,CFO,1011,Sidenei Lameirinhas Bandeira,Mastercard,Serviços Financeiros,CTO,5
994,Proyecto Esperanza+,Social,Serviços Sociais,Social,Em planejamento,Local,"Consumidores, Empresas e Governo",994,Nobuko Lalanda Café,WWF,Conservação Ambiental,CFO,1291,Janielly Xavier,Siemens,Turismo e tecnologia,CEO,5
994,Proyecto Esperanza+,Social,Serviços Sociais,Social,Em planejamento,Local,"Consumidores, Empresas e Governo",994,Nobuko Lalanda Café,WWF,Conservação Ambiental,CFO,1393,Ronacio Rangel Colaço,Goldman Sachs,Finanças,Embaixador,5
995,Iniciativas Inovadoras,Tecnologia,Tecnologia e Inovação,"Econômico, Científico",Em andamento,Nacional,Funcionários,995,Juvenio Cortês,Google,Tecnologia,Embaixador,390,Isonia Ulhoa Vilar Castelo Branco,Microsoft,Tecnologia,CIO,4
995,Iniciativas Inovadoras,Tecnologia,Tecnologia e Inovação,"Econômico, Científico",Em andamento,Nacional,Funcionários,995,Juvenio Cortês,Google,Tecnologia,Embaixador,682,Levertino Monforte Meireles,Vale,Mineração,COO,4
995,Iniciativas Inovadoras,Tecnologia,Tecnologia e Inovação,"Econômico, Científico",Em andamento,Nacional,Funcionários,995,Juvenio Cortês,Google,Tecnologia,Embaixador,788,Valcirlei Vilaça Campos Alvelos,Google,Tecnologia,CMO,4
995,Iniciativas Inovadoras,Tecnologia,Tecnologia e Inovação,"Econômico, Científico",Em andamento,Nacional,Funcionários,995,Juvenio Cortês,Google,Tecnologia,Embaixador,838,Celoi Durães,Google,Tecnologia,CHRO,4
996,Escada para as Estrelas,Científico,Ciência e Pesquisa,Científico,Em planejamento,Local,População,996,Odilei Manso Madeira,WHO,Saúde Pública,CFO,88,Gleiva Macieira Assis Regueira,Google,Tecnologia,CFO,3
996,Escada para as Estrelas,Científico,Ciência e Pesquisa,Científico,Em planejamento,Local,População,996,Odilei Manso Madeira,WHO,Saúde Pública,CFO,381,Ciliro Abasto,Coursera,Educação e Tecnologia,CEO,3
996,Escada para as Estrelas,Científico,Ciência e Pesquisa,Científico,Em planejamento,Local,População,996,Odilei Manso Madeira,WHO,Saúde Pública,CFO,684,Damaro Alvelos,Junior Achievement,Empreendedorismo Juvenil,CHRO,3
996,Escada para as Estrelas,Científico,Ciência e Pesquisa,Científico,Em planejamento,Local,População,996,Odilei Manso Madeira,WHO,Saúde Pública,CFO,728,Adrielen Coutinho Mendes,UNICEF,Assistência Humanitária,Embaixador,3
996,Escada para as Estrelas,Científico,Ciência e Pesquisa,Científico,Em planejamento,Local,População,996,Odilei Manso Madeira,WHO,Saúde Pública,CFO,1119,Donizeth Lobato Portela Godoi,Google,Tecnologia,CHRO,3
997,EficiênciaEducativa,Educação,Educação,"Social, Econômico",Em andamento,Nacional,População,997,Ducilia Seabra Lagos Resende,Google,Tecnologia,COO,251,Nicolino Junqueira Freixo Sabrosa,Gerdau,Metalurgia,CLO,1
997,EficiênciaEducativa,Educação,Educação,"Social, Econômico",Em andamento,Nacional,População,997,Ducilia Seabra Lagos Resende,Google,Tecnologia,COO,559,Ronieles Perdigão,UN-Habitat,Desenvolvimento Urbano,CLO,1
997,EficiênciaEducativa,Educação,Educação,"Social, Econômico",Em andamento,Nacional,População,997,Ducilia Seabra Lagos Resende,Google,Tecnologia,COO,560,Martos Sobreira,UNESCO,Educação e Cultura,COO,1
997,EficiênciaEducativa,Educação,Educação,"Social, Econômico",Em andamento,Nacional,População,997,Ducilia Seabra Lagos Resende,Google,Tecnologia,COO,900,Wervesson Mexia,Google,Tecnologia,CFO,1
997,EficiênciaEducativa,Educação,Educação,"Social, Econômico",Em andamento,Nacional,População,997,Ducilia Seabra Lagos Resende,Google,Tecnologia,COO,1006,Louse Calheiros Sabala,Green Building Council,Construção Sustentável,CIO,1
997,EficiênciaEducativa,Educação,Educação,"Social, Econômico",Em andamento,Nacional,População,997,Ducilia Seabra Lagos Resende,Google,Tecnologia,COO,1136,Walison Quintão Carreiro Estrada,Greenpeace,Ambiental,CMO,1
998,SmartFreight,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Consumidores,998,Alan Jobim Albernaz Sousa,The Nature Conservancy,Conservação Ambiental,CIO,209,Jovimar Aguiar Craveiro,Google,Tecnologia e Criatividade,CEO,3
998,SmartFreight,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Consumidores,998,Alan Jobim Albernaz Sousa,The Nature Conservancy,Conservação Ambiental,CIO,283,Luiza Pessoa Poças Mangueira,Wildlife Conservation Society,Conservação da Fauna,CMO,3
998,SmartFreight,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Consumidores,998,Alan Jobim Albernaz Sousa,The Nature Conservancy,Conservação Ambiental,CIO,293,Devison Chousa,CompostNow,Reciclagem de Orgânicos,CCO,3
998,SmartFreight,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Consumidores,998,Alan Jobim Albernaz Sousa,The Nature Conservancy,Conservação Ambiental,CIO,296,Jesulino Bouças Sousa,Moderna,Desenvolvimento de Vacinas,CMO,3
998,SmartFreight,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Consumidores,998,Alan Jobim Albernaz Sousa,The Nature Conservancy,Conservação Ambiental,CIO,491,Kenid Vilariça Mirandela,Tesla,Automotiva,Embaixador,3
998,SmartFreight,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Consumidores,998,Alan Jobim Albernaz Sousa,The Nature Conservancy,Conservação Ambiental,CIO,518,Cleomari Pereira,CRISPR,Therapeutics Biotecnologia,CHRO,3
998,SmartFreight,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Consumidores,998,Alan Jobim Albernaz Sousa,The Nature Conservancy,Conservação Ambiental,CIO,746,Serliane Galvão Prestes,Google,Tecnologia,COO,3
998,SmartFreight,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Consumidores,998,Alan Jobim Albernaz Sousa,The Nature Conservancy,Conservação Ambiental,CIO,861,Sunny Espírito Santo Couceiro,FAO,Agricultura,COO,3
998,SmartFreight,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Consumidores,998,Alan Jobim Albernaz Sousa,The Nature Conservancy,Conservação Ambiental,CIO,885,Valdinesia Fortes Soares Ávila,UNESCO,Educação,CCO,3
998,SmartFreight,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Consumidores,998,Alan Jobim Albernaz Sousa,The Nature Conservancy,Conservação Ambiental,CIO,1218,Josemir Baião Cotrim,Monsanto,Agricultura,CHRO,3
998,SmartFreight,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Consumidores,998,Alan Jobim Albernaz Sousa,The Nature Conservancy,Conservação Ambiental,CIO,1335,Edinisio Vilas Boas Rodovalho Figueiredo,Siemens,Planejamento urbano,CCO,3
998,SmartFreight,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Consumidores,998,Alan Jobim Albernaz Sousa,The Nature Conservancy,Conservação Ambiental,CIO,1365,Dinalucia Paz,World Health Organization,Saúde ativa,Embaixador,3
998,SmartFreight,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Consumidores,998,Alan Jobim Albernaz Sousa,The Nature Conservancy,Conservação Ambiental,CIO,1376,Taisia Saltão,UNICEF,Saúde pública,COO,3
998,SmartFreight,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Consumidores,998,Alan Jobim Albernaz Sousa,The Nature Conservancy,Conservação Ambiental,CIO,1381,Taila Craveiro Lameira,Google,Alimentação e bem-estar,CMO,3
999,Educação Digital,Educação Tecnológica,Tecnologia e Educação,Social,Em andamento,Local,Empresas,999,Elizanea Marçal Onofre Zagalo,Google,Tecnologia,CLO,142,Cleitiane Chagas Barateiro Jesus,Khan Academy,Educação,CLO,1
999,Educação Digital,Educação Tecnológica,Tecnologia e Educação,Social,Em andamento,Local,Empresas,999,Elizanea Marçal Onofre Zagalo,Google,Tecnologia,CLO,144,Loadir Fiães,Google,Tecnologia,CHRO,1
999,Educação Digital,Educação Tecnológica,Tecnologia e Educação,Social,Em andamento,Local,Empresas,999,Elizanea Marçal Onofre Zagalo,Google,Tecnologia,CLO,1190,Onelia Fortes,UNICEF,Assistência humanitária,CCO,1
1000,DesarrolloSostenible+,Sustentabilidade,Sustentabilidade,Ambiental,Em planejamento,Local,Funcionários e Empresas,1000,Aldeci Aldeia,Google,Tecnologia,CIO,92,Erondes Capucho Benevides Canela,Google,Tecnologia,CIO,4
1000,DesarrolloSostenible+,Sustentabilidade,Sustentabilidade,Ambiental,Em planejamento,Local,Funcionários e Empresas,1000,Aldeci Aldeia,Google,Tecnologia,CIO,290,Neo Gadelha,Veolia,Reciclagem de Plásticos,CFO,4
1000,DesarrolloSostenible+,Sustentabilidade,Sustentabilidade,Ambiental,Em planejamento,Local,Funcionários e Empresas,1000,Aldeci Aldeia,Google,Tecnologia,CIO,524,Edra Frois Belo,Siemens,Tecnologia e Engenharia,CIO,4
1000,DesarrolloSostenible+,Sustentabilidade,Sustentabilidade,Ambiental,Em planejamento,Local,Funcionários e Empresas,1000,Aldeci Aldeia,Google,Tecnologia,CIO,617,Floripia Liberato Faro Sobral,UNICEF,Assistência Humanitária,CTO,4
1000,DesarrolloSostenible+,Sustentabilidade,Sustentabilidade,Ambiental,Em planejamento,Local,Funcionários e Empresas,1000,Aldeci Aldeia,Google,Tecnologia,CIO,808,Tatiane Castanheda Aragão Vilaça,Google,Tecnologia,CEO,4
1000,DesarrolloSostenible+,Sustentabilidade,Sustentabilidade,Ambiental,Em planejamento,Local,Funcionários e Empresas,1000,Aldeci Aldeia,Google,Tecnologia,CIO,1338,Valdenita Berenguer Rebelo,Siemens,Desenvolvimento urbano,COO,4
1001,Zaratustra Zero Waste,Ambiental,Meio Ambiente,Ambiental,Em planejamento,Local,Funcionários,1001,Makswel Bentes,UNESCO,Educação e Cultura,CMO,155,Elizabete Canhão Castelo,Greenpeace,Ambientalismo,CEO,4
1001,Zaratustra Zero Waste,Ambiental,Meio Ambiente,Ambiental,Em planejamento,Local,Funcionários,1001,Makswel Bentes,UNESCO,Educação e Cultura,CMO,265,Tailane Malheiro,Local Government,Urbanismo,CMO,4
1001,Zaratustra Zero Waste,Ambiental,Meio Ambiente,Ambiental,Em planejamento,Local,Funcionários,1001,Makswel Bentes,UNESCO,Educação e Cultura,CMO,327,Veronico Valadim Durães,Toyota,Automotivo,Embaixador,4
1001,Zaratustra Zero Waste,Ambiental,Meio Ambiente,Ambiental,Em planejamento,Local,Funcionários,1001,Makswel Bentes,UNESCO,Educação e Cultura,CMO,343,Gercina Gouveia Cidreira Maranhão,Continental AG,Automotivo,CLO,4
1001,Zaratustra Zero Waste,Ambiental,Meio Ambiente,Ambiental,Em planejamento,Local,Funcionários,1001,Makswel Bentes,UNESCO,Educação e Cultura,CMO,455,Gersino Fialho Lamego Breia,Coursera,Educação e Tecnologia,Embaixador,4
1001,Zaratustra Zero Waste,Ambiental,Meio Ambiente,Ambiental,Em planejamento,Local,Funcionários,1001,Makswel Bentes,UNESCO,Educação e Cultura,CMO,487,Eudorio Belo Travassos Pessoa,LinkedIn,Tecnologia e Redes Sociais,CTO,4
1001,Zaratustra Zero Waste,Ambiental,Meio Ambiente,Ambiental,Em planejamento,Local,Funcionários,1001,Makswel Bentes,UNESCO,Educação e Cultura,CMO,509,Adeisa Esteves Aranha Vilas Boas,World Bank,Desenvolvimento Econômico,CHRO,4
1001,Zaratustra Zero Waste,Ambiental,Meio Ambiente,Ambiental,Em planejamento,Local,Funcionários,1001,Makswel Bentes,UNESCO,Educação e Cultura,CMO,757,Bryan Raposo Horta Mata,Amazon,Comércio e Logística,CFO,4
1001,Zaratustra Zero Waste,Ambiental,Meio Ambiente,Ambiental,Em planejamento,Local,Funcionários,1001,Makswel Bentes,UNESCO,Educação e Cultura,CMO,862,Juberli Valério Caires Távora,FAO,Agricultura,COO,4
1001,Zaratustra Zero Waste,Ambiental,Meio Ambiente,Ambiental,Em planejamento,Local,Funcionários,1001,Makswel Bentes,UNESCO,Educação e Cultura,CMO,1246,Vonei Vital Milheirão,Siemens,Logística,CHRO,4
1001,Zaratustra Zero Waste,Ambiental,Meio Ambiente,Ambiental,Em planejamento,Local,Funcionários,1001,Makswel Bentes,UNESCO,Educação e Cultura,CMO,1356,Dionisson Piteira,Google,Inovação em liderança,CFO,4
1002,CleanMass Transit,"Transporte, Energia",Transporte e Logística,"Ambiental, Econômico",Em andamento,Local,Funcionários,1002,Kenea Sandinha,LinkedIn,Tecnologia e Networking,COO,99,Erislania Palmeira Matias Quintas,UN Refugee Agency (UNHCR),Direitos Humanos,COO,3
1002,CleanMass Transit,"Transporte, Energia",Transporte e Logística,"Ambiental, Econômico",Em andamento,Local,Funcionários,1002,Kenea Sandinha,LinkedIn,Tecnologia e Networking,COO,114,Juseline Esteves,British Council,Educação e Cultura,CEO,3
1002,CleanMass Transit,"Transporte, Energia",Transporte e Logística,"Ambiental, Econômico",Em andamento,Local,Funcionários,1002,Kenea Sandinha,LinkedIn,Tecnologia e Networking,COO,164,Ramis Jobim Sacramento Muxagata,Tesla,Transporte,CEO,3
1002,CleanMass Transit,"Transporte, Energia",Transporte e Logística,"Ambiental, Econômico",Em andamento,Local,Funcionários,1002,Kenea Sandinha,LinkedIn,Tecnologia e Networking,COO,194,Saiomara Barrico Bouça Canedo,Environmental Nonprofit,Consciência Climática,CHRO,3
1002,CleanMass Transit,"Transporte, Energia",Transporte e Logística,"Ambiental, Econômico",Em andamento,Local,Funcionários,1002,Kenea Sandinha,LinkedIn,Tecnologia e Networking,COO,227,Richeli Naves Assis Canadas,Monsanto (Bayer),Agricultura Biotech,CMO,3
1002,CleanMass Transit,"Transporte, Energia",Transporte e Logística,"Ambiental, Econômico",Em andamento,Local,Funcionários,1002,Kenea Sandinha,LinkedIn,Tecnologia e Networking,COO,493,Aldemilton Seabra Moutinho,Boeing,Aeroespacial,CMO,3
1002,CleanMass Transit,"Transporte, Energia",Transporte e Logística,"Ambiental, Econômico",Em andamento,Local,Funcionários,1002,Kenea Sandinha,LinkedIn,Tecnologia e Networking,COO,1034,Marzo Covinha Pires,Microsoft,Tecnologia,CTO,3
1002,CleanMass Transit,"Transporte, Energia",Transporte e Logística,"Ambiental, Econômico",Em andamento,Local,Funcionários,1002,Kenea Sandinha,LinkedIn,Tecnologia e Networking,COO,1387,Islander Escobar,Goldman Sachs,Gestão de carbono,CCO,3
1003,Gerência Generosa,Negócios,Desenvolvimento Econômico e Empresarial,"Econômico, Social",Em andamento,Local,Funcionários,1003,Lindeilson Jordão,IBM,Tecnologia,CIO,51,Hellmuth Guedes,Amnesty International,Direitos Humanos,COO,3
1003,Gerência Generosa,Negócios,Desenvolvimento Econômico e Empresarial,"Econômico, Social",Em andamento,Local,Funcionários,1003,Lindeilson Jordão,IBM,Tecnologia,CIO,90,Valterci Barcelos Canedo,L'Oréal,Cosméticos,CMO,3
1003,Gerência Generosa,Negócios,Desenvolvimento Econômico e Empresarial,"Econômico, Social",Em andamento,Local,Funcionários,1003,Lindeilson Jordão,IBM,Tecnologia,CIO,143,Francilene França,Local Cultural Organization,Cultura,Embaixador,3
